Borrower_ID,Age,Monthly_Income,Loan_Amount,Loan_Term_Months,Interest_Rate,Credit_Score,Days_Past_Due,Missed_Payments,Employment_Status,Loan_Purpose,Education_Level,Marital_Status,Num_Dependents,Residence_Type,Years_At_Current_Address,Outstanding_Balance,Collateral_Value,Debt_to_Income_Ratio,Collection_Attempts,Previous_Defaults,Recovery_Status,Estimated_EMI,Loan_to_Income_Ratio,EMI_to_Income_Ratio,Debt_Burden_Score,Collateral_Coverage_Ratio,Recovery_Efficiency_Ratio,Risk_Exposure_Score,Missed_Payment_Severity,Delinquency_Score,Recovery_Difficulty_Index,Collection_Intensity_Score,Behavioral_Risk_Score
BOR0198,53,9576,5814,36,6.618195519752126,428,144,12,Self-Employed,Business,PhD,Divorced,2,Owned,1.7537396171063102,21015,75039,0.7854843039831615,13,3,1,178.50625050662504,0.050595238095238096,0.018641003603448728,0.4404048188122908,3.5705652835934525,0.7109313808118126,16.97880149515675,1.6589112474735248,0.836,0.6252088619402985,0.07471264367816093,0.94
BOR0199,45,2823,15541,12,10.31733790401436,408,161,4,Employed,Medical,PhD,Married,2,Mortgage,8.997881924191987,9583,4055,0.5874537027731215,10,2,2,1368.5955809268148,0.4587613649781556,0.4848018352556907,0.5412603623902776,0.4231010016694491,0.8334409382141118,14.15921978301676,1.6958654450774613,0.6932222222222223,0.7952833333333333,0.05235602094240838,0.5683333333333332
BOR0200,62,2928,29938,12,11.321517207689691,832,233,20,Self-Employed,Education,Master's,Married,1,Mortgage,14.229259946052908,23104,38170,0.5703832965489358,4,2,2,2650.4620581389154,0.8520605646630237,0.905212451550176,0.7210564162994939,1.6520233715645964,2.0095608646608736,15.659515506267166,9.092201858929503,0.8,0.5992566782810685,0.015209125475285171,0.9333333333333333
BOR0201,33,7029,7443,12,6.154535675271139,568,143,8,Unemployed,Business,Master's,Widowed,3,Rented,5.040601565780357,12224,28251,0.2684771128081198,0,0,0,641.1212313362041,0.08824157063593684,0.09121087371407087,0.1887073052157978,2.310920245398773,9.411238314343073,9.990456333884103,3.3132088663840005,0.6632222222222222,0.37416853320118926,0.0,0.5716666666666667
BOR0202,60,2133,15457,24,8.75387441612424,461,357,21,Employed,Debt Consolidation,Bachelor's,Widowed,3,Rented,10.64391868969166,38784,4532,0.6205217622924324,14,0,2,704.4048297088508,0.6038834192842631,0.33024136413917055,0.4898955831234646,0.11684929740879206,0.7043859235283315,11.490704740182878,5.145466363100613,0.9195000000000001,0.7637750000000001,0.03617571059431524,0.8
BOR0203,23,4105,15380,48,5.68873592241928,559,187,5,Retired,Medical,High School,Single,3,Owned,11.999490548807056,30836,4924,0.6251902806302403,13,0,0,359.00898422332637,0.3122208688591149,0.0874565126000795,0.383210085016668,0.15967830852547266,0.7383193247629308,10.924485059780363,0.5454627044614531,0.6955,0.662975,0.059907834101382486,0.5083333333333333
BOR0204,24,5627,12783,60,4.101897071544846,401,321,4,Unemployed,Education,High School,Single,3,Rented,1.7217553106482064,29299,48037,0.3221022886431337,10,3,0,236.00666662079917,0.18931046738937266,0.04194182808260159,0.19603008139089428,1.6394880546075086,0.9350311631822872,17.13157915185892,0.3849701030362939,0.7495,0.6440097724717933,0.02849002849002849,0.6666666666666667
BOR0205,58,14972,49241,36,7.852478870087494,805,12,9,Retired,Business,PhD,Divorced,2,Rented,17.499217445526135,13036,78082,0.4385996826734992,0,2,1,1539.6851010393982,0.2740727135096625,0.10283763699167768,0.2875067621166795,5.989261333128788,9.47554674766278,14.307456875387563,0.6412373393653842,0.2583333333333333,0.2787996800413235,0.0,0.5283333333333333
BOR0206,38,8316,22368,36,7.6738591262289075,546,183,7,Unemployed,Medical,Master's,Married,0,Mortgage,26.530302839138624,19933,71621,0.3062223330583192,2,2,0,697.5713176169063,0.22414622414622415,0.0838830348264678,0.2061696488539861,3.5929065917527843,3.300060698509134,14.923871371889636,1.0140152862017473,0.752,0.5204372930105275,0.009389671361502348,0.725
BOR0207,23,3852,20328,24,14.948025643098957,836,110,6,Self-Employed,Home Improvement,Bachelor's,Single,2,Mortgage,4.552287388591573,12392,77926,0.2810935492270007,5,2,1,985.1346803822485,0.43977154724818274,0.2557462825499087,0.26968727922230934,6.287904462196401,1.5708145126774788,15.167210258239438,1.1773825503280835,0.4555555555555556,0.36616194215954245,0.03571428571428571,0.5666666666666667
BOR0208,23,6910,31215,12,8.633052038772885,430,289,6,Employed,Medical,Bachelor's,Divorced,3,Rented,17.934240402045422,7938,78816,0.1181272491746396,0,0,0,2724.4890252204423,0.37644717800289434,0.394282058642611,0.24239691343522674,9.927698702607382,8.979542601725113,9.754751187375824,2.8349404614902602,0.785,0.37087500475785684,0.0,0.55
BOR0209,49,6175,38595,24,7.336049818930305,652,294,5,Unemployed,Debt Consolidation,Bachelor's,Married,2,Rented,19.942176147325387,4141,70400,0.2996482212573325,13,2,0,1733.8834350925072,0.5208502024291498,0.28079083969109425,0.2911623995525253,16.99661999034283,0.5949238601396807,12.515928309722923,1.184786532570796,0.649,0.43567686609565204,0.040123456790123455,0.6416666666666666
BOR0210,44,13125,32306,48,10.175462577241758,495,214,20,Self-Employed,Medical,Bachelor's,Widowed,3,Rented,12.58004041257865,23350,10702,0.4877789649147924,10,1,1,822.0885649526562,0.2051174603174603,0.06263531923448809,0.2964643243586555,0.4583101366108518,0.9143995535211341,13.298259980229085,2.2377658450531928,0.9025000000000001,0.8227916666666667,0.040983606557377046,0.8666666666666667
BOR0211,58,13476,24915,48,4.520825032239337,681,119,19,Employed,Business,Bachelor's,Divorced,4,Owned,21.0329276209281,9546,15385,0.1011208312843201,11,0,1,568.3824946992617,0.15407019887206885,0.042177389039719626,0.0745962822742499,1.6115009950769876,0.7636651873331695,9.578269851415499,1.8950488148512266,0.6400555555555555,0.3966009781619654,0.0738255033557047,0.6983333333333334
BOR0212,53,14490,44915,60,14.559155963480352,526,54,2,Employed,Business,High School,Widowed,0,Owned,12.32194630473036,5335,9336,0.2982533586667672,14,2,2,1058.1593560424744,0.2583103289625029,0.07302687067235848,0.1969014390692833,1.749625187406297,0.572148772506364,13.764424897412782,0.13357777284108238,0.287,0.3624753007746956,0.16666666666666666,0.30666666666666664
BOR0213,54,13003,42219,60,10.80204052429688,775,26,18,Unemployed,Medical,High School,Single,4,Owned,15.139118639323048,5077,65421,0.7169872326262751,1,3,1,913.7808258993127,0.27057217565177266,0.07027461554251424,0.42596655493858276,12.88322174084285,4.266336381132312,15.127000850960144,0.9887510598012987,0.37222222222222223,0.3810806762251231,0.017857142857142856,0.7433333333333334
BOR0214,22,7348,20343,48,12.18063492931975,776,117,21,Employed,Business,High School,Single,1,Rented,0.2205913366328094,5611,31225,0.5155540095751526,14,0,1,537.5152120776223,0.23070903647250954,0.07315122646674228,0.316472757176368,5.563970064148254,0.5755108294148233,9.684175537868148,2.0871745232037284,0.625,0.31269575033625824,0.09523809523809523,0.6950000000000001
BOR0215,40,11442,43727,48,5.460496289000052,564,220,14,Unemployed,Home Improvement,Master's,Married,2,Rented,20.751603424040663,35660,36021,0.5255039768566864,11,1,0,1016.1488505673665,0.3184685078366253,0.08880867423242148,0.3289910906757672,1.0100950618322537,0.8734844111373946,13.265006327892662,1.574464121276011,0.8680000000000001,0.6305080191734681,0.044,0.8666666666666667
BOR0216,23,13704,5126,48,8.208995309559846,671,230,3,Employed,Medical,PhD,Divorced,1,Owned,19.84028036834173,5577,3782,0.3823550135184472,13,1,0,125.64412437727023,0.031170947655185834,0.009168427056134722,0.21442104961040662,0.6780207959842237,0.6161846834419595,11.201689887426127,0.340151106907612,0.5894999999999999,0.5899313573883161,0.05,0.49166666666666664
BOR0217,65,8190,32632,24,8.360924804056179,785,52,11,Retired,Home Improvement,Bachelor's,Widowed,2,Owned,1.1520263197903369,20002,49111,0.5735305004446878,6,3,0,1481.2343953260665,0.33203093203093204,0.18085890052821324,0.39682828048227425,2.455181722741589,1.4148053630410362,17.170677166368893,1.8197171270447228,0.4194444444444444,0.46002280501710374,0.07317073170731707,0.7449999999999999
BOR0218,47,3256,46563,48,12.950774104862498,733,294,5,Self-Employed,Home Improvement,Master's,Married,4,Rented,11.047503221853992,39451,42719,0.2329529363612514,13,3,1,1248.031361735238,1.191722972972973,0.3833020152749503,0.3006100218724159,1.0828094900131806,0.7559171444338489,19.125439563538645,0.592393266285398,0.625,0.6428587312734082,0.040123456790123455,0.7083333333333333
BOR0219,53,5376,49409,36,3.5142218172332087,510,320,18,Retired,Education,Bachelor's,Single,3,Mortgage,29.370955223750023,34275,49037,0.6731227672689342,13,0,1,1448.0976100992152,0.7658885168650794,0.26936339473571713,0.49143104962898654,1.4306511845022756,0.7458714771277863,10.809162774277427,2.885720561565008,0.895,0.5250658570904196,0.037142857142857144,0.8
BOR0220,27,7645,25530,12,6.959810746062433,676,232,3,Unemployed,Medical,High School,Single,3,Owned,12.622096877058503,28647,3513,0.1816823839551298,0,0,1,2208.5548554662064,0.2782864617396992,0.28888879731408845,0.22992526996666118,0.12262636135157777,10.26283891167827,10.977113077104331,1.362759613391425,0.587,0.61415,0.0,0.425
BOR0221,53,5486,44964,48,14.784218304959497,694,157,14,Retired,Business,Master's,Divorced,2,Rented,15.058362153955253,34831,13335,0.5592009482571766,12,1,1,1246.469052590538,0.6830113014947138,0.22720908723852315,0.40980461079878255,0.3828376205787781,0.804483983344179,14.405362166055376,1.4765902179661987,0.7391111111111112,0.7492666666666666,0.06417112299465241,0.8283333333333334
BOR0222,25,5584,49327,12,8.961195250321513,749,268,8,Unemployed,Home Improvement,High School,Widowed,3,Rented,27.297904744791555,34768,44140,0.3388045280737781,13,3,1,4312.8314106586595,0.7361359837631327,0.7723551953185278,0.5339023283339155,1.269521700365268,0.746891533154476,18.229611495167934,3.729807586401226,0.7,0.652840103305317,0.0436241610738255,0.8333333333333333
BOR0223,32,11588,8368,24,7.899052222806095,663,20,4,Employed,Education,Bachelor's,Divorced,4,Mortgage,21.517856275972694,30962,77658,0.6232590794077337,14,0,0,378.07682469465266,0.060177194799217584,0.032626581350936545,0.35747445528217503,2.5080903013273907,0.6893698814822695,11.157353526432757,0.5074204062872372,0.17405555555555555,0.14809605036119444,0.28,0.19999999999999998
BOR0224,38,13829,8797,12,4.878033523202933,756,52,12,Employed,Medical,Bachelor's,Widowed,3,Rented,17.462103933726706,29583,34840,0.484835185886214,6,1,0,752.5974186039543,0.05301058162797985,0.05442168042547938,0.2911491084288834,1.1776636019469984,1.4707127076609865,12.956618359193838,3.970291913552122,0.4444444444444444,0.41525668991513826,0.07317073170731707,0.6533333333333333
BOR0225,59,10053,18718,24,14.70289322922218,525,274,22,Unemployed,Medical,PhD,Widowed,4,Rented,23.934140440232177,1294,31007,0.4166471269351014,14,3,2,904.9330782882181,0.15516098013859875,0.0900162218530009,0.2696632196481562,23.943629343629343,0.4777510649422425,13.151863054132136,5.148706839527691,0.8875000000000001,0.6066779540763674,0.046052631578947366,1.0
BOR0226,45,5330,39560,36,3.730303093146981,430,312,17,Retired,Debt Consolidation,Bachelor's,Divorced,1,Owned,25.9309879936792,15096,56947,0.2185956814652729,3,1,1,1163.2286540943546,0.6185115697310819,0.21824177375128603,0.2184364229939788,3.7720739219712525,2.405562831891934,11.977428559764448,2.7134848399772946,0.935,0.5338063555056075,0.008771929824561403,0.8666666666666667
BOR0227,26,4703,16053,24,11.977572587583296,775,280,4,Employed,Debt Consolidation,High School,Married,4,Owned,13.706642152118006,36833,26393,0.5457750249990471,9,2,2,755.5023302943912,0.28444609823516903,0.16064263880382548,0.3724654512111974,0.7165390671662052,1.0514176610655552,16.482927644656936,0.9397257782222909,0.6,0.6475469803743275,0.02903225806451613,0.6
BOR0228,55,10662,27116,24,12.338897755067848,576,213,15,Self-Employed,Home Improvement,Bachelor's,Divorced,0,Mortgage,14.253250947955062,27328,57480,0.7823388903942892,13,3,0,1280.7399594819567,0.21193647220659037,0.12012192454342119,0.4843412557613986,2.103260272970105,0.7296931206017616,18.361934274400124,3.353735009388657,0.8620000000000001,0.6710996659765837,0.053497942386831275,1.0
BOR0229,27,10120,41244,60,6.302052234734466,455,30,18,Employed,Debt Consolidation,PhD,Divorced,0,Mortgage,11.581528069555072,24398,9107,0.6779223974349106,5,0,2,803.1676478298921,0.33962450592885374,0.07936439207805257,0.4085712950243245,0.3732530021722202,1.6837162378058144,10.738949487582255,1.030196161345544,0.5058333333333334,0.577625,0.08333333333333333,0.55
BOR0230,43,9114,41185,48,11.22292210154993,517,336,13,Self-Employed,Home Improvement,PhD,Single,0,Rented,29.001184200553816,17706,5993,0.1420057348123082,13,0,0,1068.9119395870448,0.3765726720795845,0.11728241601788948,0.13088024135481977,0.3384537188682442,0.6986939514718726,10.879509611233228,1.5762724603037646,0.8915000000000001,0.751175,0.03551912568306011,0.8
BOR0231,32,3353,6645,48,4.568685160362984,489,182,15,Retired,Business,High School,Single,2,Owned,20.914987628710517,22340,52066,0.3633605648528337,7,2,0,151.73474638643214,0.1651506113927826,0.04525342868667824,0.22021235357806374,2.3305134058457546,1.2517723542973445,14.660373191404119,1.6279644227629442,0.9055000000000001,0.6158942802862978,0.0330188679245283,0.9333333333333333
BOR0232,69,12975,24256,36,6.456043563968919,716,22,14,Self-Employed,Home Improvement,Master's,Divorced,2,Mortgage,2.496691986242169,18825,42942,0.7479081064331903,8,3,2,742.9370154526217,0.15578676942838793,0.057259114871107644,0.4371160602302531,2.2809943694890045,1.0936660191230183,16.76553946217172,1.219358861750225,0.3611111111111111,0.4392150641548099,0.15384615384615385,0.7366666666666666
BOR0233,37,13023,40840,36,12.560872865361048,845,31,21,Self-Employed,Debt Consolidation,Bachelor's,Divorced,2,Mortgage,25.888788699390552,17482,16138,0.452130623289915,5,1,0,1367.4387892913248,0.26133251426962556,0.10500182671360861,0.29592266483057716,0.9230681233197964,1.6281640431996083,13.19526474267912,2.021679276633174,0.38611111111111107,0.4299792170105541,0.08196721311475409,0.6183333333333333
BOR0234,54,7063,39622,48,13.443891208385711,340,73,3,Self-Employed,Business,PhD,Single,4,Mortgage,14.416798225088042,9318,44527,0.5634782780657255,11,0,1,1071.7090913403351,0.46748312803813297,0.15173567766392965,0.37819410788491736,4.778087777658547,0.7616508838154713,10.368556800279979,0.2690040683252606,0.45777777777777784,0.24262077793747758,0.10679611650485436,0.24666666666666665
BOR0235,30,10549,42430,60,10.4975937455876,606,9,6,Self-Employed,Debt Consolidation,Bachelor's,Widowed,2,Rented,2.062617192674624,15574,9190,0.7388195419139734,10,2,0,911.9356168510689,0.33518184978038995,0.08644758904645643,0.4452521631235908,0.590048154093098,0.8775838494232413,14.933519165373768,0.23025850929940458,0.22199999999999998,0.5297679867986799,0.2564102564102564,0.3983333333333333
BOR0236,27,13211,44282,48,9.32864196593555,637,53,15,Employed,Home Improvement,Bachelor's,Divorced,1,Owned,16.491517654899333,14650,78422,0.7116562832939165,12,2,1,1108.8826307679199,0.27932530971665026,0.08393631297917795,0.42918229665228413,5.352672172547949,0.7378664516539472,14.681928554302042,1.2465575145513357,0.47872222222222216,0.38144963562985346,0.14457831325301204,0.7216666666666667
BOR0237,37,9575,7708,60,5.331996237118274,613,51,23,Self-Employed,Education,Master's,Married,0,Mortgage,12.514928369271065,28930,55698,0.4512742628783577,14,3,2,146.63478319196724,0.06708442123585727,0.015314337670179347,0.25509229653467747,1.92520134112198,0.6848445975711364,17.312651657849692,1.5146434254562138,0.48516666666666663,0.5092198096016087,0.1728395061728395,0.7849999999999999
BOR0238,50,2667,16694,36,4.225753880410227,374,147,21,Employed,Medical,PhD,Married,4,Owned,26.332482145878743,20171,29086,0.4063524118603214,13,3,0,494.55166862683217,0.5216222972128484,0.18543369652299668,0.3069389899585253,1.4418996628990681,0.7080036273711868,16.529455446073246,2.9150404930290668,0.8713333333333333,0.7134574792862791,0.07344632768361582,0.9450000000000001
BOR0239,24,6468,14524,12,4.852963827445924,578,159,20,Self-Employed,Debt Consolidation,Bachelor's,Married,0,Mortgage,6.119838108281622,34864,17322,0.337784832935711,8,0,1,1242.3846354257462,0.18712636569779426,0.19208173089451858,0.2722184370171744,0.49683063243940917,1.1621376377394568,10.966821812316786,8.458623025389711,0.8026666666666666,0.7112,0.042328042328042326,0.7649999999999999
BOR0240,41,11337,36880,36,6.1146089511051365,475,13,21,Unemployed,Home Improvement,PhD,Divorced,2,Mortgage,24.79393828476549,11801,3435,0.6033136102140239,3,2,0,1123.877210207869,0.2710887653994296,0.09913356357130361,0.3764325892247998,0.2910523640061007,2.3440060719042783,13.929064111151757,1.5394501089422343,0.44861111111111107,0.6852083333333333,0.06976744186046512,0.6549999999999999
BOR0241,57,8819,44224,36,7.42925677181459,572,177,20,Retired,Business,High School,Widowed,4,Owned,16.730660735563582,22372,53331,0.3008907596300803,5,1,1,1374.205000657316,0.41788562573232035,0.15582322266212906,0.23561036799450225,2.3837214499620076,1.6692683589455128,12.91163465910406,2.878768639051158,0.8556666666666666,0.5251266269156728,0.024154589371980676,0.8616666666666666
BOR0242,40,14377,41980,24,7.880459543376353,588,52,7,Self-Employed,Debt Consolidation,High School,Widowed,3,Owned,1.6383090964040714,16559,28942,0.2749213245016301,7,2,0,1896.3537544444082,0.24332846444552642,0.13190190960870893,0.21056258779981557,1.747705314009662,1.2143431784924064,14.672436815582008,1.158001808119369,0.3754444444444444,0.4024051244399912,0.08536585365853659,0.5116666666666667
BOR0243,47,5719,37409,24,7.48270033877354,571,334,16,Unemployed,Debt Consolidation,Bachelor's,Single,1,Owned,29.15535903976454,32334,59635,0.3493749262226461,8,1,0,1683.0955036901971,0.5450982106428863,0.2942989165396393,0.32459072186529303,1.8442863769908768,1.153767279320077,13.393082456334922,3.8760870212167107,0.8645,0.5505747909540099,0.02197802197802198,0.8666666666666667
BOR0244,24,4745,18224,24,6.249136320268555,365,21,15,Self-Employed,Medical,PhD,Divorced,2,Rented,15.378457323095995,39937,29059,0.2240505398151544,2,1,0,809.7461761470372,0.3200561995082543,0.17065251341349572,0.20002142793440802,0.7276027843156894,3.531694510201112,13.508621692412474,1.9319015333489478,0.5258333333333334,0.5437932151869694,0.0392156862745098,0.6016666666666667
