Borrower_ID,Age,Monthly_Income,Loan_Amount,Loan_Term_Months,Interest_Rate,Credit_Score,Days_Past_Due,Missed_Payments,Employment_Status,Loan_Purpose,Education_Level,Marital_Status,Num_Dependents,Residence_Type,Years_At_Current_Address,Outstanding_Balance,Collateral_Value,Debt_to_Income_Ratio,Collection_Attempts,Previous_Defaults,Recovery_Status,Estimated_EMI,Loan_to_Income_Ratio,EMI_to_Income_Ratio,Debt_Burden_Score,Collateral_Coverage_Ratio,Recovery_Efficiency_Ratio,Risk_Exposure_Score,Missed_Payment_Severity,Delinquency_Score,Recovery_Difficulty_Index,Collection_Intensity_Score,Behavioral_Risk_Score,segment,segment_name,prob_fully_recovered,prob_partially_recovered,prob_written_off,recovery_probability,risk_score,expected_recovery_value,risk_tier,recommended_strategy,priority_score,priority_rank
BOR0398,22,3906,6622,36,9.82058450276763,600,320,19,Employed,Education,High School,Widowed,2,Owned,9.622007469347135,26811,37792,0.61616108042147,14,0,1,213.11594685702872,0.14127837514934288,0.054561174310555224,0.36344112267155837,1.409518126212144,0.67977365516519,11.197971020973595,3.046038370540842,0.8500000000000001,0.5066479903685868,0.04,0.8,0,Legal Escalation Candidate Segment,0.425282533093367,0.38727184969234635,0.18744561721428643,0.6576456429087748,0.5125303321092964,17632.13733202716,High,Personalized follow-up plus flexible settlement options,9.349764809176701,131
BOR0498,26,13475,21774,36,13.18265927221215,561,225,20,Retired,Business,Master's,Married,1,Rented,19.317238712032943,18562,36486,0.3316943633223821,7,1,0,735.5692550609696,0.13465677179962895,0.05458769981899589,0.20699636474585834,1.965522814200291,1.228615703901153,13.349567288748794,3.0114083329290477,0.8695,0.5469692655374975,0.027450980392156862,0.8666666666666667,0,Legal Escalation Candidate Segment,0.4216655593017813,0.4041753901673393,0.17415905053087918,0.6641707934021849,0.5221889842885798,12328.338267131356,High,Personalized follow-up plus flexible settlement options,9.322714200036017,132
BOR0255,22,7320,46914,48,9.26325949059311,741,247,3,Unemployed,Debt Consolidation,PhD,Married,4,Mortgage,4.985549988292476,33314,8314,0.7611245815174266,6,3,1,1173.3301546179637,0.5340846994535519,0.16029100472923,0.49074947196273816,0.24955725649107008,1.4876804321423767,18.205467066780024,0.3445892966353114,0.575,0.8087499999999999,0.021660649819494584,0.625,0,Legal Escalation Candidate Segment,0.42991039607572873,0.4013570007973992,0.16873260312687197,0.6707245965541683,0.42277901223979064,22344.51920960556,Low,Automated reminders via SMS/email and self-service portal nudges,9.307109294212719,133
BOR0150,53,13428,29519,48,6.439917474806632,367,302,12,Retired,Business,High School,Widowed,4,Owned,16.96247819257614,24143,48928,0.3879312032318658,8,0,0,699.2239847398185,0.18319307913811936,0.05207208703752,0.2367946009444102,2.0265076209410204,1.12131013122307,10.741694204794335,1.4284332013773422,0.9665,0.5212751195609966,0.024096385542168676,0.8,0,Legal Escalation Candidate Segment,0.42927984806651537,0.412735913047551,0.15798423888593366,0.676921395895046,0.5233010926682201,16342.913261094094,High,Personalized follow-up plus flexible settlement options,9.303156093781833,134
BOR0204,24,5627,12783,60,4.101897071544846,401,321,4,Unemployed,Education,High School,Single,3,Rented,1.7217553106482064,29299,48037,0.3221022886431337,10,3,0,236.00666662079917,0.18931046738937266,0.04194182808260159,0.19603008139089428,1.6394880546075086,0.9350311631822872,17.13157915185892,0.3849701030362939,0.7495,0.6440097724717933,0.02849002849002849,0.6666666666666667,0,Legal Escalation Candidate Segment,0.43068625552816514,0.39258824251591085,0.17672550195592407,0.6662392010377116,0.46684451932548743,19520.14235120391,Medium,Personalized follow-up plus flexible settlement options,9.289034922718484,135
BOR0295,56,2384,23449,60,3.503823820385628,736,178,22,Retired,Debt Consolidation,High School,Widowed,2,Mortgage,8.360829477855773,11110,29283,0.5213869470821167,2,1,1,426.6183837619145,0.8196658277404921,0.17895066432966214,0.3672906198435122,2.6354963549635495,3.105230295861336,11.570515540724005,1.9020414621416102,0.7944444444444445,0.4905595774712016,0.009615384615384616,0.8633333333333333,0,Legal Escalation Candidate Segment,0.39535744263326833,0.3656018514953253,0.23904070587140636,0.6147185535304636,0.5388218290940876,6829.52312972345,High,Personalized follow-up plus flexible settlement options,9.270329376555082,136
BOR0112,62,5636,26204,24,5.412813489046135,430,47,13,Unemployed,Debt Consolidation,High School,Married,4,Owned,0.4808446936536936,30461,34206,0.5796410176389063,0,2,2,1154.456542425501,0.38744972793943694,0.20483615018195547,0.41097882728327845,1.1229072286783535,10.32423528417545,15.236293637989423,2.0969005475751072,0.5655555555555556,0.5436691271766987,0.0,0.7116666666666667,0,Legal Escalation Candidate Segment,0.4027767659256423,0.3569030611174273,0.24032017295693034,0.6169186025960987,0.468864019423647,18791.95755367976,Medium,Personalized follow-up plus flexible settlement options,9.268145121909297,137
BOR0154,44,11580,10788,24,11.221383699602065,378,281,6,Employed,Home Improvement,Master's,Married,4,Mortgage,24.499657296048703,31836,4700,0.5253799487355678,9,0,0,503.9148974778398,0.07763385146804835,0.043515966966998255,0.3085411569397115,0.14762697490341425,1.0368384414413705,11.531860613004804,1.4104767677345285,0.811,0.71495,0.028938906752411574,0.55,0,Legal Escalation Candidate Segment,0.43627022757615,0.4100317090188003,0.15369806340504982,0.6822892529874303,0.4512119855581703,21721.36065810783,Low,Automated reminders via SMS/email and self-service portal nudges,9.256255715836346,138
BOR0351,58,6673,47880,24,5.216234446427025,493,291,17,Unemployed,Debt Consolidation,Master's,Divorced,0,Owned,12.95421285323332,10116,60030,0.5270303418204261,13,1,2,2105.2018955794915,0.5979319646335981,0.31548057778802513,0.4318329480058457,5.933577147375704,0.6587123183004208,11.643614592127816,4.021033943273366,0.9035000000000001,0.5027314302887953,0.040498442367601244,0.8666666666666667,0,Legal Escalation Candidate Segment,0.4086476173749419,0.3761019259805335,0.21525045664452455,0.6343087729632619,0.5483992975738798,6416.667547296358,Very High,Legal notice preparation and debt recovery escalation,9.235658660310278,139
BOR0476,26,3531,49623,48,12.029688707398694,726,350,6,Self-Employed,Debt Consolidation,High School,Divorced,0,Mortgage,26.670018324439976,37637,968,0.6391601359549114,5,1,0,1307.4873816534027,1.1711271594449164,0.37028812847731596,0.5181677325899935,0.025718688559434613,1.7559615762207998,14.163827671164192,0.7325982779332332,0.65,0.7091666666666667,0.013157894736842105,0.6166666666666667,0,Legal Escalation Candidate Segment,0.42244553149401315,0.40908241780170385,0.1684720507042829,0.6678949821750355,0.438368261586227,25137.56344412181,Low,Automated reminders via SMS/email and self-service portal nudges,9.223762354822725,140
BOR0448,22,4878,39888,60,9.914852093377304,719,123,14,Employed,Medical,PhD,Divorced,2,Rented,10.790266836692034,38506,70192,0.2818560913198122,8,3,0,845.8319295120914,0.6814268142681427,0.17339727952277395,0.233049626011145,1.8228374061858883,1.173177257992308,18.56874308998154,1.124732365307842,0.6416666666666666,0.5847503134215662,0.05228758169934641,0.905,0,Legal Escalation Candidate Segment,0.43379128690277385,0.40479245553793375,0.1614162575592924,0.6766667602255341,0.4742499391867362,26055.730269244414,Medium,Personalized follow-up plus flexible settlement options,9.216418271930005,141
BOR0474,51,8506,25491,60,9.91748673921312,743,359,12,Employed,Home Improvement,High School,Married,4,Owned,10.013297912093934,14485,58759,0.6601068538742254,6,3,1,540.5740655115111,0.24973548083705618,0.06355208858588186,0.39165720949447086,4.056261217727461,1.3687054206793245,16.849801911869783,1.1772208062900311,0.8,0.6031394656228728,0.015424164524421594,1.0,0,Legal Escalation Candidate Segment,0.4378541014580831,0.40669302793757595,0.1554528706043408,0.6818699182206287,0.5167845531565914,9876.885765425806,High,Personalized follow-up plus flexible settlement options,9.171515254213892,142
BOR0226,45,5330,39560,36,3.730303093146981,430,312,17,Retired,Debt Consolidation,Bachelor's,Divorced,1,Owned,25.9309879936792,15096,56947,0.2185956814652729,3,1,1,1163.2286540943546,0.6185115697310819,0.21824177375128603,0.2184364229939788,3.7720739219712525,2.405562831891934,11.977428559764448,2.7134848399772946,0.935,0.5338063555056075,0.008771929824561403,0.8666666666666667,0,Legal Escalation Candidate Segment,0.4255483238647503,0.4068071297418806,0.1676445463933688,0.6696326017098786,0.5317388088885789,10108.773755412327,High,Personalized follow-up plus flexible settlement options,9.163391520059161,143
BOR0167,63,5486,43141,12,5.871140891961904,726,231,7,Self-Employed,Education,Master's,Single,0,Mortgage,28.145435175741675,17948,1951,0.1636135768587538,4,2,1,3710.437186375309,0.6553196014096488,0.6763465523833957,0.39434341584484267,0.10869686333500474,1.9590579364116283,14.518538916094615,3.1772634668053477,0.675,0.7870833333333334,0.01532567049808429,0.725,0,Legal Escalation Candidate Segment,0.4383102366945239,0.40319816435353484,0.1584915989519411,0.6802291353066447,0.45160106205068096,12208.75252048366,Low,Automated reminders via SMS/email and self-service portal nudges,9.158195961622585,144
BOR0140,60,3542,23381,36,10.836829866622924,385,276,3,Employed,Education,Master's,Married,1,Mortgage,1.2100155641535593,29685,79622,0.444681231443035,3,2,1,763.6585267661761,0.5500894033502729,0.21560093923381596,0.3415950999488865,2.682139729165263,2.5746077082961776,15.980235966112286,0.46866812551561154,0.7324999999999999,0.5282017303417355,0.00980392156862745,0.5583333333333333,0,Legal Escalation Candidate Segment,0.4090606689623781,0.3615907136252729,0.2293486174123488,0.6260150971375418,0.47334018686059787,18583.258158527926,Medium,Personalized follow-up plus flexible settlement options,9.157990287931925,145
BOR0290,61,6000,47460,60,10.33434363146041,372,82,16,Self-Employed,Debt Consolidation,Master's,Single,3,Rented,18.45209262044094,33005,59946,0.5267823428746976,2,1,1,1016.2101517516141,0.6591666666666667,0.16936835862526903,0.3659460499624547,1.816215233593892,3.4681482140345046,13.775610845236276,1.1783574954124263,0.6917777777777778,0.4743163588948015,0.017857142857142856,0.7033333333333334,0,Legal Escalation Candidate Segment,0.4009419066896813,0.3755649056707206,0.22349318763959805,0.6262808500921137,0.48677300299568166,20670.399457290212,Medium,Personalized follow-up plus flexible settlement options,9.135611606491828,146
BOR0439,38,9240,36987,24,11.221731751288395,426,58,19,Self-Employed,Home Improvement,Master's,Widowed,2,Rented,24.00412748256228,21575,18161,0.6448374603472912,2,3,0,1727.6941855982052,0.33357683982683983,0.18697989021625597,0.43880155378832536,0.8417222840192807,3.326445621606522,17.758706045355282,3.2280504764253615,0.5981111111111111,0.6770359707080718,0.022727272727272728,0.7966666666666666,0,Legal Escalation Candidate Segment,0.42219954357257955,0.3946311108343778,0.18316934559304263,0.6589782100732062,0.4607863856746382,14217.454882329424,Medium,Personalized follow-up plus flexible settlement options,9.124112028309478,147
BOR0026,43,9723,10622,12,14.30792760715868,461,364,5,Unemployed,Business,Master's,Married,1,Owned,15.859698119678267,27304,62637,0.524470281888137,5,2,2,955.258420169778,0.0910384312112174,0.098247292005531,0.3326699364409644,2.2939754623695294,1.7024708524310423,16.34689685605077,2.458290563992705,0.7445,0.5446411009823643,0.012690355329949238,0.6416666666666666,0,Legal Escalation Candidate Segment,0.40721055256190825,0.387597758673425,0.20519168876466662,0.6397692077659632,0.4793000149521239,17468.25844884186,Medium,Personalized follow-up plus flexible settlement options,9.114274258774921,148
BOR0241,57,8819,44224,36,7.42925677181459,572,177,20,Retired,Business,High School,Widowed,4,Owned,16.730660735563582,22372,53331,0.3008907596300803,5,1,1,1374.205000657316,0.41788562573232035,0.15582322266212906,0.23561036799450225,2.3837214499620076,1.6692683589455128,12.91163465910406,2.878768639051158,0.8556666666666666,0.5251266269156728,0.024154589371980676,0.8616666666666666,0,Legal Escalation Candidate Segment,0.42971370964584776,0.4065407949637668,0.16374549539038535,0.6736381866241079,0.5125185120276632,15070.633511154541,Medium,Personalized follow-up plus flexible settlement options,9.110681926013314,149
BOR0181,22,6849,23755,36,12.915131156871176,767,289,14,Employed,Medical,PhD,Widowed,1,Mortgage,19.28332240439784,23369,66394,0.1560127888303755,0,2,0,799.4291152315188,0.289032462159926,0.11672202003672344,0.13833194287323208,2.8409927257167307,10.059208427532903,15.90171574500854,2.204953692270202,0.8,0.5549279564224214,0.0,0.9333333333333333,0,Legal Escalation Candidate Segment,0.4391454752187301,0.4086318202221985,0.152222704559071,0.6843245673520492,0.5051890312211681,15991.980814450037,Medium,Personalized follow-up plus flexible settlement options,9.104674416173753,150
BOR0473,68,4797,33470,24,5.349754000514081,501,180,16,Self-Employed,Home Improvement,Master's,Married,3,Mortgage,14.233047424415222,6213,78648,0.6665992419239705,11,3,2,1473.6236395505584,0.581439788756862,0.30719692298323087,0.5048681984006377,12.656581911812037,0.7278800074960827,14.722940108468094,3.4656646875105506,0.8995000000000001,0.6185993970044121,0.05238095238095238,1.0,0,Legal Escalation Candidate Segment,0.42600264439210933,0.39834793856840917,0.1756494170394814,0.6650114075331548,0.5476425851034494,4131.7158750034905,Very High,Legal notice preparation and debt recovery escalation,9.102390347433579,151
BOR0199,45,2823,15541,12,10.31733790401436,408,161,4,Employed,Medical,PhD,Married,2,Mortgage,8.997881924191987,9583,4055,0.5874537027731215,10,2,2,1368.5955809268148,0.4587613649781556,0.4848018352556907,0.5412603623902776,0.4231010016694491,0.8334409382141118,14.15921978301676,1.6958654450774613,0.6932222222222223,0.7952833333333333,0.05235602094240838,0.5683333333333332,0,Legal Escalation Candidate Segment,0.41737668764510083,0.37377058337857133,0.20885272897632767,0.6416390376722436,0.4568290699574861,6148.826898013111,Low,Automated reminders via SMS/email and self-service portal nudges,9.089241455110745,152
BOR0409,53,14647,16664,60,3.6199185430701353,784,169,8,Retired,Debt Consolidation,Master's,Widowed,0,Rented,18.219732503791978,20081,30699,0.2229058443442314,1,3,0,304.0429770780162,0.0948089483625771,0.0207580376239514,0.1319393313201054,1.5286824021511802,4.953789585219691,16.425960745599152,0.684773124940035,0.6694444444444444,0.6157182410423452,0.005025125628140704,0.815,0,Legal Escalation Candidate Segment,0.4183393152330378,0.3984583823486983,0.18320230241826424,0.6574143446422568,0.47881956487142197,13201.53745476116,Medium,Personalized follow-up plus flexible settlement options,9.069097548146416,153
BOR0335,68,12176,23922,24,12.588883962391703,473,99,9,Self-Employed,Business,High School,Married,0,Rented,5.0748568152726055,26028,7373,0.6266419917723692,13,0,2,1132.6815295499318,0.1637237187910644,0.0930257497987789,0.3865146828842536,0.2832609781397672,0.7262118985742673,11.446874205296089,1.7269388197455344,0.6135,0.6260749999999999,0.10077519379844961,0.54,0,Legal Escalation Candidate Segment,0.39816376886339655,0.37748133209870766,0.22435489903789568,0.6246525681226212,0.4476758307202963,16258.457043095583,Low,Automated reminders via SMS/email and self-service portal nudges,9.061559371804988,154
BOR0148,53,3540,36110,48,12.354364052894308,453,56,18,Employed,Business,PhD,Single,0,Owned,23.071833994791728,30492,77462,0.4105910129207675,3,2,1,957.2096792232951,0.8500470809792844,0.27039821446985735,0.34750425361785797,2.540320729347719,2.581313107014436,16.24122038336043,1.5161442254379562,0.5790555555555555,0.46279412396886255,0.03488372093023256,0.7266666666666667,0,Legal Escalation Candidate Segment,0.385128295575745,0.3679600880517057,0.24691161637254938,0.6059043484067684,0.48097328464671163,18475.235391619182,Medium,Personalized follow-up plus flexible settlement options,9.058170902952229,155
BOR0345,51,4814,25079,48,3.990281906800877,754,172,7,Employed,Medical,Master's,Widowed,4,Owned,18.340249687431783,11725,4381,0.3906830063009744,13,3,0,566.1510566678872,0.4341330840603794,0.11760512186703101,0.2677979583056999,0.3736141906873614,0.6692545626802973,15.589497423480257,0.7515216908642595,0.6527777777777778,0.84375,0.06435643564356436,0.7783333333333333,0,Legal Escalation Candidate Segment,0.4402417271081572,0.4041056734697052,0.15565259942213766,0.6827051311899803,0.4535472202820684,8004.717663202519,Low,Automated reminders via SMS/email and self-service portal nudges,9.054640661228403,156
BOR0285,45,6158,32965,36,9.320236880737635,574,161,19,Self-Employed,Education,Bachelor's,Single,3,Owned,14.309501778529611,37960,46737,0.4845284556302105,10,0,0,1053.1982748382609,0.44609992421781963,0.17102927490065944,0.34345382430191257,1.2311846368641501,0.9585740541723976,11.52706969368411,2.6851202880393137,0.8102222222222222,0.5067327399546407,0.05235602094240838,0.7683333333333333,0,Legal Escalation Candidate Segment,0.43131546908363805,0.4046641501825039,0.16402038073385805,0.6741139591931404,0.48912037096890315,25589.36589097161,Medium,Personalized follow-up plus flexible settlement options,9.045465369066385,157
