Date,App,Usage (minutes),Notifications,Times Opened,Synthetic
2025-08-28,Netflix,80.89,1,3,1
2025-08-28,Safari,9.42,1,5,1
2025-08-28,WhatsApp,46.98,103,72,1
2025-08-28,X,28.4,32,13,1
2025-08-29,8 Ball Pool,16.77,4,7,1
2025-08-29,Facebook,27.04,38,28,1
2025-08-29,Instagram,69.79,53,42,1
2025-08-29,LinkedIn,15.72,7,4,1
2025-08-29,Netflix,73.95,0,2,1
2025-08-29,Safari,11.64,1,6,1
2025-08-29,WhatsApp,46.42,90,68,1
2025-08-29,X,26.97,23,13,1
2025-08-30,8 Ball Pool,20.55,5,7,1
2025-08-30,Facebook,34.97,49,34,1
2025-08-30,Instagram,78.75,58,43,1
2025-08-30,LinkedIn,16.66,9,4,1
2025-08-30,Netflix,80.93,0,3,1
2025-08-30,Safari,10.51,1,5,1
2025-08-30,WhatsApp,49.81,102,72,1
2025-08-30,X,31.02,27,13,1
